Instance,Income
113267,82786.41728922063
113268,245766.00315321152
113269,27806.3737756582
113270,21548.55162384741
113271,194763.73347809588
113272,21115.513322372753
113273,60950.534462711796
113274,190079.46068516708
113275,16948.960394446894
113276,13924.682776726408
113277,13999.334792250713
113278,376800.52203530044
113279,89234.4308159724
113280,84176.33217549116
113281,123565.15888260267
113282,36948.95795294068
113283,66176.0901333733
113284,364726.9298766282
113285,22093.470914687223
113286,64920.272377552006
113287,174872.18877115453
113288,61972.25051119779
113289,72629.9851555118
113290,74825.28604659277
113291,31565.372933046543
113292,319955.8822860638
113293,13962.190274412118
113294,29285.38753141886
113295,325080.9785676922
113296,42160.129604245696
113297,29591.060775223923
113298,53763.528206910196
113299,39485.377432111636
113300,54540.3257686
113301,21379.10465169746
113302,146888.38633992555
113303,46562.66691828803
113304,165861.1938356151
113305,48750.0283966446
113306,19431.65032522782
113307,152905.4308159133
113308,29686.867603717386
113309,76524.30941518985
113310,17132.67395881935
113311,71652.62933446317
113312,27608.14676902283
113313,142930.8354916554
113314,16695.181032821965
113315,114290.86708178866
113316,40666.65893571533
113317,67368.8052440487
113318,27971.874615351186
113319,26947.873840767064
113320,79907.37105191508
113321,19590.632088755643
113322,34290.88024764464
113323,43407.90095859498
113324,10439.052120237382
113325,23069.265788860735
113326,25228.100410700677
113327,27552.92918110421
113328,27634.121642515398
113329,225937.88341693822
113330,208409.32423782774
113331,17408.272827195455
113332,36936.936465891864
113333,103242.61401449074
113334,31594.005710379664
113335,15004.105345039769
113336,183400.53321498795
113337,8994.371230481063
113338,85461.80328115317
113339,25532.73837508476
113340,55298.429724901165
113341,148990.784155028
113342,61886.934761873905
113343,16263.748315786568
113344,20477.91940103664
113345,12592.425401978222
113346,57013.48008404961
113347,89869.21328077679
113348,164157.8896501778
113349,32373.232053792846
113350,26040.787401406444
113351,169239.41015725376
113352,16252.558199651887
113353,71006.7530593632
113354,19580.144340392893
113355,165767.26116278153
113356,80060.11170363055
113357,12171.341693203958
113358,122630.40100587856
113359,8504.157115589675
113360,76325.83213931097
113361,185618.11006891856
113362,229684.1032927084
113363,72134.84210078239
113364,27423.971286317097
113365,91891.97370807847
113366,32152.986760058724
113367,49514.8578395513
113368,22665.00669933585
113369,89563.03041184245
113370,27404.807280545127
113371,139628.28624376276
113372,33620.82180381104
113373,111117.4529375833
113374,289428.2419293179
113375,122263.94877999002
113376,105470.32368893649
113377,25116.760182230162
113378,100588.75815062552
113379,196587.96982042762
113380,29765.091567501466
113381,152181.49555601538
113382,252291.3447111787
113383,28064.447885555863
113384,105052.00560571534
113385,176655.74613879767
113386,40797.31216456545
113387,216295.38470876595
113388,41333.60562088301
113389,22408.33419478888
113390,129355.51220647745
113391,23756.142569743377
113392,25452.93854346243
113393,60909.57214662742
113394,17451.64681717683
113395,49287.248981599114
113396,16390.439420477498
113397,31235.188044560462
113398,33055.09665249326
113399,43269.46868287017
113400,246351.48074280523
113401,21714.0911476381
113402,285366.45844103413
113403,251853.5762740807
113404,19885.85117210126
113405,42527.623419632146
113406,23151.839842817564
113407,144682.25669527886
113408,142579.1762049251
113409,82813.02596867507
113410,15648.122534468215
113411,44533.42062678948
113412,60137.38409244853
113413,690996.9457339313
113414,31234.802085101073
113415,10374.962803904493
113416,90325.76621898008
113417,749180.0797259994
113418,256853.76634533872
113419,41020.400337552266
113420,20094.18877951354
113421,18303.37258957137
113422,130009.56777295802
113423,51492.08372454629
113424,50222.095037409155
113425,27678.232483300293
113426,110435.02274825565
113427,142631.77716358344
113428,208976.7381667182
113429,150081.72028593396
113430,173186.97876440606
113431,166893.92625221968
113432,43138.269908069386
113433,72043.57408022105
113434,13160.359704134711
113435,21609.03889496762
113436,106288.09877540146
113437,29353.736587858122
113438,40124.30180230456
113439,80731.31514507756
113440,187682.0966613953
113441,17092.49298978566
113442,200007.62263842186
113443,123744.98263303952
113444,103714.75954089669
113445,55866.88624117359
113446,16129.304881732607
113447,35650.09907702425
113448,24704.178644542608
113449,76558.62082093857
113450,129012.9555393963
113451,39639.945654429415
113452,131035.45186095238
113453,160669.49204191865
113454,184760.62387409038
113455,42402.49512916978
113456,26338.06998001459
113457,29569.54305237793
113458,91811.92455915817
113459,29474.409737188864
113460,42157.59932801683
113461,8517.036764789744
113462,29724.000099226134
113463,12127.322170911506
113464,82859.84585738834
113465,3864.5991613562965
113466,26481.12545796096
113467,29083.81474815003
113468,107722.07233019441
113469,28026.739486610586
113470,46923.94095269431
113471,15415.46796712824
113472,704911.1000935629
113473,229828.72720512614
113474,40836.96551400029
113475,30210.929728796953
113476,34685.83638736133
113477,105127.01682319232
113478,419037.3121406682
113479,135298.1286200368
113480,183453.98410766435
113481,291387.5370897651
113482,31890.25395187946
113483,14412.2337984563
113484,79937.11971114088
113485,103507.61137554233
113486,13614.886267495911
113487,108715.18615202753
113488,26911.31880803072
113489,28078.45024965655
113490,94480.3813921081
113491,249210.69864563554
113492,19895.024874788527
113493,127978.47676674803
113494,45060.07128057614
113495,84654.14222917671
113496,21921.886036049018
113497,111792.73801084045
113498,26468.403733750845
113499,24584.75680734147
113500,73271.71161254829
113501,40259.64386191514
113502,147184.88319331242
113503,24951.306286076124
113504,168766.705120718
113505,16794.764291865788
113506,8029.86176349485
113507,101074.0267200477
113508,175385.1412400097
113509,34021.69055755969
113510,204287.73476451854
113511,153043.45576842505
113512,29602.576231182185
113513,41647.15238425702
113514,94775.84051264692
113515,28294.26948289992
113516,220897.4255302707
113517,11009.286444837313
113518,40128.23539890135
113519,170552.69405427712
113520,257038.2270379336
113521,154297.19990095077
113522,34788.53588482055
113523,27594.564912050017
113524,80445.46437614792
113525,64671.93236976791
113526,31549.424281058808
113527,59665.89345184732
113528,58548.613081011674
113529,11875.65400985785
113530,55274.426707518665
113531,136149.58609238398
113532,36652.15224141889
113533,169499.89105393115
113534,302342.9655773576
113535,60361.903305353015
113536,26404.13870806253
113537,78784.78521360723
113538,84900.36102853935
113539,33010.796148612004
113540,86780.15997515529
113541,31436.457162833103
113542,300113.8498770739
113543,8500.855371798303
113544,61660.634968226994
113545,142300.162402767
113546,189934.7310377796
113547,23865.066564493467
113548,22121.164132176997
113549,37617.33226970252
113550,28169.673598053192
113551,42881.95269318728
113552,57194.64435489946
113553,11801.700769912348
113554,279157.8961689795
113555,102916.93535944779
113556,60703.1027640123
113557,49090.8405194219
113558,29168.775248528153
113559,195419.90989002344
113560,36157.40269255988
113561,93733.35569149186
113562,77162.13519932245
113563,295013.21057887794
113564,27481.57217135556
113565,27920.99816295483
113566,177547.41548998904
113567,274442.7576266427
113568,174451.0709213863
113569,192100.48859142637
113570,254442.13962763053
113571,32268.512439673465
113572,290434.2922167669
113573,25551.73734301805
113574,19993.59412190671
113575,12898.183619360621
113576,294986.2728392682
113577,18074.330732241557
113578,39643.65229187397
113579,220565.02497330468
113580,102478.58187502435
113581,197751.38600458106
113582,25325.301729043495
113583,102118.13839065064
113584,33281.23648062494
113585,123448.72590363484
113586,20430.01626195491
113587,58266.97022275893
113588,163802.5736124034
113589,18335.75962862512
113590,207238.56181767004
113591,129786.3930510134
113592,19248.903372409626
113593,36569.898816176625
113594,63194.230188685826
113595,307252.1541142854
113596,278704.6262387956
113597,23917.672123707172
113598,35118.813134753655
113599,42484.79252574968
113600,150656.42184375433
113601,9582.002904351531
113602,146081.21101130272
113603,28140.456435983415
113604,35321.34868615422
113605,29237.317025450182
113606,139747.41181241508
113607,101776.03164939792
113608,128352.0633463437
113609,25397.700159253724
113610,52652.83795311482
113611,172898.55745049278
113612,237125.8075348398
113613,87788.42347634389
113614,17789.92562087746
113615,22589.53799311776
113616,125937.16642091323
113617,99725.7042276999
113618,310833.77277757897
113619,205286.53279363192
113620,40683.94758507785
113621,104495.3290972759
113622,18391.188510060492
113623,23033.042645002988
113624,207253.20121887722
113625,151157.71043155
113626,61258.53607123169
113627,59009.15305593712
113628,41109.08842668185
113629,22675.974256358415
113630,80700.76010933495
113631,29842.24367142732
113632,16278.467842671153
113633,22777.23195785467
113634,431334.5377457231
113635,70897.07765292078
113636,88321.80244224674
113637,12560.85274355035
113638,69552.14648127406
113639,76985.68200905029
113640,42128.007608999476
113641,44828.936370365016
113642,213717.68607904186
113643,27531.704104130407
113644,482853.6023508353
113645,281875.4754903357
113646,216621.5937311121
113647,45498.07556476968
113648,79844.30311393671
113649,21794.819210968533
113650,19967.886514701357
113651,60765.746685534934
113652,37060.783270475375
113653,157951.78766599594
113654,86159.43292655575
113655,69009.0884960159
113656,138514.0008056856
113657,252187.90481671595
113658,13451.667358017281
113659,136044.7030010022
113660,16203.157068843759
113661,121267.47059101393
113662,93086.98678215077
113663,49721.12025592261
113664,17607.525387350706
113665,583675.1377661822
113666,34582.55993727702
113667,46204.914904188015
113668,116231.00197041969
113669,36927.028070356835
113670,63273.74382898619
113671,103037.15962229144
113672,169061.38178620988
113673,73533.47838183315
113674,310969.1916011531
113675,290959.33727241826
113676,75541.47184452154
113677,16896.501040738436
113678,51060.618395407255
113679,232769.92520165828
113680,32315.742381238993
113681,17230.01185726115
113682,26564.390672515176
113683,36714.19806282745
113684,68561.06384003173
113685,34740.11673649178
113686,46368.83000759996
113687,50275.81724734126
113688,90067.4859311822
113689,21924.15489697095
113690,43062.433959143105
113691,114576.88507022022
113692,25050.337648374825
113693,93298.70278551755
113694,94919.45006498632
113695,36401.077062395976
113696,117528.16077996042
113697,390609.7676599786
113698,35815.42320865617
113699,28688.632138161505
113700,120901.01453602474
113701,101348.86389692842
113702,148382.0482618375
113703,44201.23261223509
113704,45532.39228280057
113705,88527.61660020454
113706,420008.981053569
113707,47379.323785562694
113708,56281.39828924538
113709,28747.60577539762
113710,106258.39912166448
113711,33487.73860700048
113712,17398.647498733604
113713,41461.509739399626
113714,30070.209435466062
113715,20900.44600543678
113716,20597.102280985095
113717,736969.3015032994
113718,89128.29453652109
113719,27578.38379796715
113720,46874.16263116788
113721,14389.213962542744
113722,225514.5496947249
113723,167669.136719176
113724,105282.15556105494
113725,228370.6722657948
113726,27109.327957798498
113727,56265.108124256294
113728,43714.01122478632
113729,10068.750204028904
113730,67991.6372052819
113731,38166.78244662909
113732,119343.00827168043
113733,77368.28849626578
113734,82434.63185211639
113735,15697.279020923846
113736,24444.775329545653
113737,28941.92799619035
113738,35405.214021368585
113739,21371.8910828989
113740,40180.05111530053
113741,33770.854108106774
113742,187118.8814962303
113743,165223.84847383128
113744,64390.29403771906
113745,37538.21666551521
113746,37231.46698116418
113747,44357.60272284468
113748,98350.2935644059
113749,141302.73718796537
113750,54754.338879214854
113751,47788.79899332578
113752,43185.11994677658
113753,190758.16520365668
113754,317010.2139994142
113755,81008.1052391621
113756,50701.330047402604
113757,128919.21311328415
113758,206943.3779010624
113759,26978.40925337845
113760,13679.691815054719
113761,33845.848902094556
113762,20590.46742511831
113763,75781.91148570064
113764,145837.4072590141
113765,216324.93852643963
